municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BREJO DA MADRE DE DEUS;260260501C;PE;BREJO DA MADRE DE DEUS;-36,161555;-8,198444;2017-01-27 17:30:00.0;0,40;
BREJO DA MADRE DE DEUS;260260501C;PE;BREJO DA MADRE DE DEUS;-36,161555;-8,198444;2017-01-27 17:40:00.0;0,00;
