municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 13:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 13:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 13:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 13:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 14:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 15:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:10:00.0;0,00;
