municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 07:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 08:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 09:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 10:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 11:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:40:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 12:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 13:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 14:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 15:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 16:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 17:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:00:00.0;0,79;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:10:00.0;8,53;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:20:00.0;3,35;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:30:00.0;5,51;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:40:00.0;0,39;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 18:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 19:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 19:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 20:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 21:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 21:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 22:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-02 23:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 00:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:30:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:40:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 01:50:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 02:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 02:10:00.0;0,39;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 02:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 03:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 04:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 05:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 06:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 07:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 08:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 09:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 10:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 11:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 12:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 13:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 14:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 15:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 16:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 17:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 18:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 19:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 20:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 21:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 22:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-03 23:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 00:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 01:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 02:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 03:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 04:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 05:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 06:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 07:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 08:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 09:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 10:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 11:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 12:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 13:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 14:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 15:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 16:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 17:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 18:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 19:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 20:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 21:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 22:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-04 23:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 00:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:30:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:40:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 01:50:00.0;1,37;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:20:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:30:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:40:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 02:50:00.0;0,79;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:00:00.0;0,39;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:10:00.0;0,42;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:20:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:30:00.0;0,59;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:40:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 03:50:00.0;0,42;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 04:50:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 05:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 06:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 07:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:20:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:40:00.0;0,59;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 08:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 09:00:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 09:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 10:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 11:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 12:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 13:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 14:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 15:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 16:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 17:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 18:50:00.0;1,77;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 19:00:00.0;1,37;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 19:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 19:20:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 19:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 20:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 21:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 22:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-05 23:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:20:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:30:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:40:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 00:50:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 01:00:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 01:10:00.0;0,00;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 01:20:00.0;0,20;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 01:30:00.0;0,59;
SÃO JOSÉ DOS PINHAIS;412550602A;PR;Quississana;-49,156;-25,548;2017-01-06 01:40:00.0;0,20;
