municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 18:10:00.0;1,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 18:20:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 19:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 20:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 21:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-01 23:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 11:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 16:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:30:00.0;3,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:40:00.0;2,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 17:50:00.0;1,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:00:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 18:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:10:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:20:00.0;0,60;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:30:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:40:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 19:50:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 20:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 20:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 20:20:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 20:30:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 20:40:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:10:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 21:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:20:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:30:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 22:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-02 23:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 00:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 00:20:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 00:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 11:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 16:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 16:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 16:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 16:30:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 16:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 17:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 17:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 17:20:00.0;1,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 17:30:00.0;1,80;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:20:00.0;0,80;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:30:00.0;10,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:40:00.0;3,60;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 18:50:00.0;0,60;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 19:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 20:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:00:00.0;0,60;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:10:00.0;3,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:20:00.0;1,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:30:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 21:50:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:20:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:30:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:40:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 22:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-03 23:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 10:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 11:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 11:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 16:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 17:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 18:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 19:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 20:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 21:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-04 23:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 11:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 16:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 17:00:00.0;0,40;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 17:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 17:20:00.0;0,80;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 17:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 18:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 19:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 20:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 21:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-05 23:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 11:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:20:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:30:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:40:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 16:50:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 17:00:00.0;0,20;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 17:10:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 18:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 19:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 20:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 21:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 22:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-06 23:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 00:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 01:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 02:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 03:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 04:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 05:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 06:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 07:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 08:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 09:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 10:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 11:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 12:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 13:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 14:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 15:00:00.0;0,00;
NOVA IPIXUNA;150497601A;PA;Centro;-49,075;-4,911;2017-01-07 16:00:00.0;0,00;
